:Product: Daily Geomagnetic Data     1994_DGD.txt
:Issued: 1428 UT 22 Jul 1997
#
#  Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
#  Please send comment and suggestions to sec@sec.noaa.gov
#
#                        1994 Daily Geomagnetic Data
#
#                 Middle Latitude        High Latitude            Estimated
#               - Fredericksburg -     ---- College ----      --- Planetary ---
#   Date        A     K-indices        A     K-indices        A     K-indices
#------------------------------------------------------------------------------
08 Aug 94       2  1-0-0-0-1-1-1-2     *  0-0-*-*-1-0-1-0     2  1-0-0-0-1-1-1-2
09 Aug 94       6  1-2-2-0-1-1-3-2     3  2-1-1-1-1-1-1-1     5  1-2-1-0-1-2-2-3
10 Aug 94      15  2-2-4-3-3-3-3-3     *  *-1-*-*-*-*-3-2    16  3-2-3-2-4-4-4-3
11 Aug 94      17  4-3-2-3-3-3-3-4     *  *-1-*-*-5-*-2-2    12  3-3-3-3-3-3-3-3
12 Aug 94      19  4-4-3-3-3-2-4-3     *  *-3-*-*-6-3-4-*    16  3-4-4-2-3-3-3-3
13 Aug 94      24  4-4-4-3-4-4-4-3     *  *-*-*-*-6-*-*-*    21  3-5-4-2-4-3-3-3
14 Aug 94      26  4-4-5-5-2-2-4-3     *  *-3-*-6-6-4-4-2    28  4-4-5-5-4-3-3-3
15 Aug 94      11  4-2-2-2-2-2-2-3     *  *-*-*-*-6-3-3-*    16  4-2-3-3-4-3-3-4
16 Aug 94      10  2-2-2-3-2-1-3-3     *  *-*-*-*-4-*-*-*    10  3-3-2-3-2-1-5-3
17 Aug 94       8  2-2-3-2-2-2-2-2     *  0-*-*-*-3-2-*-*     7  2-3-3-2-2-2-1-1
18 Aug 94       8  1-2-2-3-2-2-2-2     *  1-*-*-*-*-*-1-1     7  0-1-2-3-2-2-2-3
19 Aug 94       5  1-1-2-1-1-2-2-1     *  *-*-*-*-1-1-1-1     5  2-2-1-1-1-2-2-2
20 Aug 94       8  1-3-3-2-2-1-1-2     *  *-*-*-*-1-1-1-1     7  1-3-3-2-2-2-2-2
21 Aug 94       8  2-2-0-1-3-3-2-2     *  *-*-*-*-2-6-1-*     8  3-2-1-1-3-3-2-1
22 Aug 94      10  2-2-1-1-2-2-3-4     *  *-*-*-3-3-3-*-2     8  2-2-1-1-2-2-3-3
23 Aug 94       9  4-3-1-1-2-1-2-1     *  *-*-*-*-1-2-*-*     7  3-3-1-1-1-1-2-2
24 Aug 94       5  1-2-1-1-0-2-2-2     *  *-*-*-*-1-2-1-0     5  2-2-1-1-1-2-2-2
25 Aug 94      12  2-4-2-3-3-2-3-1     *  *-*-*-*-*-*-*-*    13  2-4-3-4-3-3-3-1
26 Aug 94       8  1-2-3-2-1-1-2-3     *  *-*-*-*-0-1-1-*     6  0-2-2-2-1-1-1-3
27 Aug 94       8  3-2-2-2-2-2-2-2     *  *-*-*-*-2-*-1-*     7  3-2-2-2-1-1-1-2
28 Aug 94       7  2-3-3-2-1-1-1-0     *  *-*-*-*-*-*-*-*     7  2-3-2-2-1-2-2-1
29 Aug 94       4  1-1-2-1-1-1-1-1     *  *-*-*-*-3-0-0-*     4  1-1-3-1-1-1-1-1
30 Aug 94       3  1-1-1-1-1-1-1-1     *  *-*-*-*-0-1-*-*     4  1-1-1-1-1-2-2-1
31 Aug 94       6  1-1-1-1-2-2-2-3     *  *-*-*-*-4-3-*-*     5  0-1-1-1-2-1-1-3
01 Sep 94      11  4-3-2-2-1-1-2-3     *  *-*-*-*-1-1-2-2    11  4-3-2-3-1-1-3-3
02 Sep 94       5  3-3-1-0-1-1-0-1     *  2-*-*-*-3-1-0-*     6  3-3-1-1-2-1-1-1
03 Sep 94       6  2-2-2-2-2-2-1-1     *  *-*-*-*-1-*-0-*     5  2-2-2-1-1-1-1-1
04 Sep 94       3  1-1-1-1-1-1-1-1     *  *-*-*-*-0-1-*-*     4  2-1-1-1-1-2-1-2
05 Sep 94       8  2-2-2-3-2-2-2-2     *  1-*-*-*-4-2-*-*     8  2-2-3-3-2-2-2-2
06 Sep 94      14  1-4-3-4-3-2-2-2     *  *-*-*-*-5-4-*-*    15  1-3-3-5-3-3-2-2
07 Sep 94      25  2-3-4-5-5-3-4-3     *  *-*-*-*-7-5-4-*    28  3-4-4-5-5-3-4-4
08 Sep 94      28  4-5-5-5-2-3-3-3     *  *-*-*-*-4-4-3-*    29  4-5-5-5-3-3-3-3
09 Sep 94      28  4-4-4-4-5-4-3-4     *  *-*-*-7-*-6-*-*    30  3-4-4-5-5-4-4-3
10 Sep 94      13  4-3-3-2-3-2-2-2     *  *-*-*-6-5-*-1-*    18  4-4-4-4-3-3-2-2
11 Sep 94      14  3-3-4-2-3-2-3-2     *  *-*-*-*-5-4-2-*    16  3-4-4-3-3-3-3-2
12 Sep 94      11  2-1-2-4-3-3-2-1     *  *-*-*-3-5-*-3-*    10  2-1-2-4-3-3-2-2
13 Sep 94      14  1-4-4-2-2-1-2-4     *  *-*-*-*-2-*-1-*    12  2-3-4-3-2-3-2-3
14 Sep 94       9  3-3-2-1-3-2-1-1     *  *-*-*-*-5-2-0-*     9  3-3-2-2-3-2-1-2
15 Sep 94       7  2-1-1-1-2-2-2-3     *  *-*-*-4-2-2-2-2     7  2-1-2-2-2-2-2-3
16 Sep 94       9  2-3-3-2-2-2-2-2     *  *-*-*-*-3-3-2-2     9  3-3-3-2-2-2-2-2
17 Sep 94       9  2-3-2-2-1-2-2-3     *  *-*-*-*-1-2-1-2     9  2-3-3-3-1-3-1-2
18 Sep 94       5  2-1-2-1-2-1-1-2     *  *-*-*-*-1-1-1-0     5  2-2-2-1-1-1-1-1
19 Sep 94       4  3-0-2-0-1-1-1-1     *  2-*-*-0-2-2-0-0     5  3-1-2-1-1-1-1-1
20 Sep 94       6  2-3-1-0-1-1-2-2     *  1-*-*-1-1-1-1-*     4  1-1-1-1-1-1-1-2
21 Sep 94       7  2-1-1-1-2-3-2-2     *  *-*-*-1-*-1-1-1     5  2-1-1-1-2-2-2-3
22 Sep 94       4  2-2-1-1-1-0-1-1     *  *-*-*-1-0-0-*-*     3  2-1-0-0-0-1-1-1
23 Sep 94       3  1-2-1-0-0-1-1-2     *  *-*-*-1-0-*-0-0     3  1-1-0-1-1-2-1-1
24 Sep 94       6  2-3-2-1-0-1-1-2     *  *-*-*-0-0-0-0-1     5  2-3-2-1-1-1-1-2
25 Sep 94      13  2-1-2-0-1-2-5-4     *  2-*-*-0-1-1-4-*    10  2-1-1-0-2-2-4-4
26 Sep 94      16  3-4-4-4-2-2-2-2     *  *-*-*-5-*-3-2-*    20  3-4-4-5-3-2-2-2
27 Sep 94      13  3-3-3-3-3-2-2-3     *  *-*-*-6-4-3-*-2    16  4-3-4-4-3-2-2-3
28 Sep 94      12  4-3-3-3-2-1-2-1     *  *-*-*-5-2-2-1-*    13  4-3-4-4-2-2-2-1
29 Sep 94       7  3-1-3-1-1-1-1-2     *  *-*-*-3-3-*-*-*     7  2-2-3-2-1-1-1-1
30 Sep 94       5  1-2-2-1-1-1-1-2     *  0-*-*-*-1-0-0-*     5  2-2-2-2-1-1-1-1
01 Oct 94       3  1-1-1-1-1-1-1-1     *  *-*-*-*-0-*-*-*     3  1-1-1-1-0-1-1-0
02 Oct 94      12  0-1-1-2-2-3-3-5     *  *-*-*-*-3-3-*-*     9  1-0-1-2-2-3-2-4
03 Oct 94      47  5-6-6-5-5-4-4-3     *  *-*-*-6-7-*-*-*    62  6-7-6-6-6-4-5-3
04 Oct 94      23  4-4-4-3-3-4-3-4     *  3-*-*-*-7-*-*-*    26  5-4-4-4-4-3-3-4
05 Oct 94      25  4-4-3-4-4-3-3-5     *  4-*-*-6-*-6-*-*    33  4-4-4-5-5-4-4-3
06 Oct 94      23  4-3-4-4-4-3-3-4     *  *-*-*-7-*-*-*-*    32  4-5-5-5-4-4-3-4
07 Oct 94      28  4-3-4-3-5-3-4-5     *  *-*-*-5-*-*-*-*    27  4-4-5-4-5-4-4-4
08 Oct 94      15  3-4-3-4-2-2-3-2     *  *-3-*-6-*-*-*-*    17  3-4-4-4-3-3-3-3
09 Oct 94      11  3-3-3-2-2-2-3-2     *  *-*-5-*-*-3-*-*    12  3-3-3-3-2-2-3-2
10 Oct 94      14  3-3-3-3-2-3-3-3     *  2-3-5-*-*-*-*-*    14  3-3-3-3-2-3-3-3
11 Oct 94      21  3-4-5-3-3-3-3-3     *  *-4-5-*-*-*-*-*    21  3-4-5-5-4-3-3-2
12 Oct 94      12  2-4-3-2-1-1-3-3     *  *-*-*-4-4-*-*-*    15  2-4-4-3-3-3-3-3
13 Oct 94      10  2-2-2-3-2-3-3-2     *  2-*-*-*-*-*-*-*    13  3-3-3-4-2-3-3-3
14 Oct 94       7  2-2-1-1-2-2-2-3     *  2-2-2-*-*-*-*-*     8  3-2-1-3-2-2-2-2
15 Oct 94       9  3-3-2-2-2-2-2-2     *  2-*-3-5-4-*-*-*    11  3-3-3-3-3-1-2-2
16 Oct 94       5  1-1-1-2-1-1-1-1     *  *-2-1-*-*-*-*-*     6  3-1-2-2-2-2-1-1
17 Oct 94       4  1-1-1-1-1-0-2-2     *  *-0-2-*-1-*-*-*     5  2-2-1-1-1-1-2-2
18 Oct 94       3  2-0-0-0-1-1-2-2     *  1-0-0-*-*-0-*-*     4  1-1-0-1-1-1-1-2
19 Oct 94       7  1-1-1-0-2-2-3-3     *  2-0-1-1-*-*-*-*     5  2-0-0-0-2-2-3-3
20 Oct 94       7  3-0-1-1-1-2-3-2     *  *-*-1-1-1-*-*-*     6  3-0-0-1-2-2-2-2
21 Oct 94       1  1-0-0-0-0-0-1-1     *  *-0-1-*-*-*-*-*     2  2-0-0-0-0-1-1-1
22 Oct 94      18  1-0-1-3-3-3-3-6     *  0-0-0-*-*-*-*-*    16  1-1-1-4-4-3-3-5
23 Oct 94      37  6-4-6-4-5-2-3-3     *  *-4-8-7-7-*-*-*    47  6-5-6-6-5-4-3-3
24 Oct 94      24  4-4-4-4-4-4-3-3     *  3-4-7-6-*-*-*-*    30  4-5-5-5-4-4-3-3
25 Oct 94       8  2-4-3-1-1-1-1-1     *  2-*-6-*-2-*-*-*    11  2-4-4-2-2-1-2-2
26 Oct 94       8  3-2-2-2-2-1-2-2     *  2-*-2-*-*-*-*-*     8  3-2-3-3-2-2-2-2
27 Oct 94       4  1-1-2-2-2-1-0-0     *  *-1-2-4-*-*-*-*     7  2-2-3-2-3-2-1-1
28 Oct 94       2  1-0-2-1-1-0-0-1     *  0-1-3-*-4-*-*-*     6  1-2-3-2-2-1-2-2
29 Oct 94      34  4-3-4-5-6-5-3-3     *  *-3-5-5-9-*-*-*    49  3-3-5-6-7-6-3-3
30 Oct 94      32  3-4-5-5-4-3-5-4     *  3-4-7-*-*-*-*-*    41  3-5-5-6-5-4-5-4
31 Oct 94      32  5-3-4-5-5-4-4-3     *  3-3-6-*-*-7-*-*    38  4-3-5-6-6-4-4-3
01 Nov 94      14  4-4-3-2-3-2-2-2     *  *-3-5-4-5-4-*-*    18  4-4-4-3-3-3-2-2
02 Nov 94      19  4-4-3-3-4-3-2-3     *  *-3-3-*-6-*-*-*    18  4-4-4-4-4-3-2-2
03 Nov 94      10  2-2-3-2-3-2-3-2     *  *-*-3-*-*-*-*-*    13  2-3-3-3-4-3-2-2
04 Nov 94      15  3-4-3-3-2-2-3-3     *  2-*-2-5-3-*-*-*    18  3-5-3-3-3-4-3-3
05 Nov 94      12  3-3-1-2-2-2-3-4     *  1-*-*-*-*-*-*-*    15  4-3-2-3-3-3-3-4
06 Nov 94      27  4-4-5-5-4-3-3-2     *  4-4-6-7-*-*-*-*    37  4-4-6-6-4-4-3-2
07 Nov 94       8  2-3-3-2-1-1-2-1     *  *-*-4-*-*-*-*-*    12  2-3-3-4-3-1-2-1
08 Nov 94       4  1-2-1-1-1-1-1-2     *  *-*-*-*-*-*-*-*     7  2-2-2-2-3-2-2-2
09 Nov 94      12  2-2-2-3-3-3-3-3     *  *-1-*-5-*-*-*-*    14  2-2-3-3-3-3-3-4
10 Nov 94      10  2-4-3-2-2-1-2-2     *  1-4-*-*-*-*-*-*    13  2-4-4-3-3-2-2-2
11 Nov 94       6  2-2-2-2-2-1-2-2     *  *-*-2-5-*-*-*-*     8  2-2-3-3-2-2-1-2
12 Nov 94       4  2-1-1-1-1-1-2-1     *  1-*-3-*-*-*-*-*     6  1-3-2-2-1-2-2-1
13 Nov 94       6  1-2-2-1-2-2-2-1     *  *-*-1-*-*-*-*-*     5  2-2-1-2-2-1-2-1
14 Nov 94       8  2-2-2-2-2-1-2-3     *  1-*-*-*-*-*-*-*     8  2-2-1-3-1-2-2-3
15 Nov 94       9  2-1-2-3-2-2-2-3     *  3-1-4-*-*-*-*-*     7  2-0-3-3-2-2-2-3
16 Nov 94       3  2-1-1-1-1-1-1-0     *  *-1-2-*-*-*-*-*     4  2-1-1-1-1-1-1-1
17 Nov 94       5  1-3-2-1-1-0-2-1     *  *-1-1-*-*-*-*-*     5  1-3-2-1-1-2-2-1
18 Nov 94       5  0-1-1-2-2-2-2-2     *  *-*-1-2-5-*-*-*     6  1-1-1-2-3-2-2-1
19 Nov 94      17  3-4-3-3-3-3-3-3     *  *-5-5-5-*-*-*-*    15  3-4-3-3-2-3-3-3
20 Nov 94      23  3-4-5-5-4-2-1-2     *  *-*-*-6-*-*-*-*    23  3-4-5-5-4-2-2-2
21 Nov 94       6  2-3-2-1-1-1-1-1     *  *-1-3-4-*-*-*-*     7  2-2-3-2-2-1-1-1
22 Nov 94       6  1-3-1-2-1-2-1-1     *  2-1-1-4-*-*-*-*     6  1-3-1-3-1-1-1-1
23 Nov 94       3  1-2-0-1-1-1-0-1     *  *-0-*-*-*-*-*-*     3  1-1-1-2-1-1-0-1
24 Nov 94       4  0-2-3-1-0-1-1-0     *  *-0-4-*-*-*-*-*     5  1-2-3-1-1-1-2-0
25 Nov 94       3  1-2-0-0-0-0-1-2     *  0-0-1-1-2-*-*-*     3  0-1-1-0-1-1-2-1
26 Nov 94      24  1-2-3-6-5-3-3-2     *  0-1-*-8-*-*-*-*    39  0-2-4-7-7-3-3-2
27 Nov 94      18  3-3-3-4-4-4-3-2     *  1-4-6-*-*-*-*-*    25  3-4-4-5-5-3-3-2
28 Nov 94      12  2-1-4-3-3-2-3-1     *  *-1-*-5-*-*-*-*    11  2-2-4-4-3-2-2-1
29 Nov 94       8  1-3-2-2-2-2-2-2     *  0-*-*-4-*-*-*-*     7  1-3-2-3-2-2-2-2
30 Nov 94      16  3-3-4-4-3-2-2-3     *  2-*-*-4-*-*-*-*    16  3-3-4-5-3-2-2-3
01 Dec 94      11  2-3-2-2-3-3-2-3     *  *-*-4-*-*-*-*-*    10  3-3-3-3-2-3-2-2
02 Dec 94      20  3-3-3-4-5-2-3-3     *  *-2-4-5-*-*-*-*    18  3-3-4-4-5-3-3-3
03 Dec 94      12  4-2-3-2-3-2-2-2     *  *-2-*-*-*-*-*-*    11  4-3-3-2-3-2-2-2
04 Dec 94       7  2-1-1-2-2-2-3-1     *  *-1-2-*-*-*-*-*     6  1-1-1-3-2-1-2-1
05 Dec 94       7  1-1-1-2-2-2-2-3     *  *-1-*-*-*-*-*-*     7  1-1-1-3-3-2-1-2
06 Dec 94      20  2-2-5-3-4-4-3-3     *  *-*-*-*-*-5-*-*    16  2-2-5-3-3-3-3-3
07 Dec 94      11  3-3-3-2-2-2-2-3     *  *-2-*-*-*-3-*-*    11  3-3-3-3-2-2-2-3
08 Dec 94      13  4-2-3-2-2-3-3-2     *  *-2-3-5-*-*-*-*    10  3-2-3-3-2-2-2-2
09 Dec 94      11  4-1-2-3-3-2-2-2     *  2-2-2-2-*-*-*-*     9  4-1-2-3-2-2-3-2
10 Dec 94       8  3-2-2-1-1-3-2-2     *  *-2-1-*-*-*-*-*     7  3-1-1-2-1-2-2-2
11 Dec 94      10  1-2-1-1-2-3-4-3     *  *-1-*-*-*-*-*-*     6  1-2-1-1-2-2-3-2
12 Dec 94      10  3-2-2-2-2-2-3-3     *  *-*-*-*-*-*-*-*     9  3-3-2-2-2-3-2-2
13 Dec 94      13  3-3-4-2-2-3-2-2     *  *-4-*-*-*-*-*-*    11  3-3-4-2-2-2-1-1
14 Dec 94       7  2-1-1-1-2-2-3-3     *  *-0-*-*-*-*-*-*     7  2-1-1-2-2-2-2-3
15 Dec 94      15  2-2-3-3-4-3-2-4     *  *-*-*-6-*-*-*-*    20  2-2-4-4-4-4-3-5
16 Dec 94      14  4-3-4-2-3-2-2-1     *  *-2-*-*-*-*-*-*    11  3-3-3-2-3-2-1-1
17 Dec 94       6  1-2-3-2-1-2-1-1     *  *-1-*-*-*-*-*-*     6  2-1-3-2-2-2-1-1
18 Dec 94       5  1-2-2-1-1-2-2-1     *  *-1-1-*-*-*-*-*     5  1-2-2-1-2-2-1-1
19 Dec 94       7  1-3-2-2-2-1-1-2     *  *-*-*-*-*-*-*-*     6  0-3-2-3-2-1-1-1
20 Dec 94       9  2-2-2-2-2-3-2-3     *  *-*-*-5-*-*-*-*     6  2-2-2-2-2-2-2-2
21 Dec 94       4  1-1-2-1-1-1-1-1     *  1-1-1-*-*-*-*-*     4  1-1-2-1-2-1-0-1
22 Dec 94       4  2-3-0-0-1-1-0-0     *  1-1-*-*-*-*-0-*     2  1-2-0-0-1-0-0-0
23 Dec 94       7  2-2-2-3-1-2-1-2     *  *-1-*-5-*-*-*-*     6  2-1-2-3-1-2-2-2
24 Dec 94      27  3-3-4-4-4-4-5-4     *  *-*-*-*-*-*-*-*    23  3-3-4-4-4-4-4-4
25 Dec 94      15  4-3-2-3-3-3-2-3     *  3-3-*-*-*-*-*-*    15  4-3-3-3-4-2-2-3
26 Dec 94      13  4-2-2-2-3-3-2-3     *  *-*-*-*-*-*-*-*    14  3-2-3-3-3-3-3-3
27 Dec 94      10  3-1-1-1-2-2-4-3     *  *-*-*-*-*-*-*-*     9  3-2-1-2-2-2-3-3
28 Dec 94       6  3-1-0-1-2-2-2-2     *  2-1-1-*-*-*-*-2     9  3-1-1-2-3-3-2-2
29 Dec 94      12  4-3-3-3-2-2-1-1     *  *-1-6-*-*-*-*-*    12  3-3-3-3-3-2-1-1
30 Dec 94       8  2-4-2-1-1-1-2-1     *  *-*-3-3-*-*-*-*     7  1-3-2-2-2-2-1-1
31 Dec 94       4  1-2-2-1-1-1-1-1     *  *-*-2-*-*-*-*-*     5  1-2-1-2-2-2-2-1
