:Product: Daily Geomagnetic Data     1998_DGD.txt
:Issued: 2239 UT 19 Jan 1999
#
#  Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
#  Please send comment and suggestions to sec@sec.noaa.gov
#
#                       1998 Daily Geomagnetic Data
#
#                 Middle Latitude        High Latitude            Estimated
#               - Fredericksburg -     ---- College ----      --- Planetary ---
#   Date        A     K-indices        A     K-indices        A     K-indices
#------------------------------------------------------------------------------
1998 08 10    13  3 2 4 1 4 1 2 2    25  2 3 4 1 6 5 2 2    14  3 3 4 2 4 3 3 3
1998 08 11     4  2 1 1 1 1 1 2 2     8  2 1 1 2 4 1 1 2     9  3 1 1 2 3 3 3 3
1998 08 12     5  2 2 2 1 1 2 0 2     8  4 3 2 0 0 0 1 2    10  3 3 3 1 2 2 2 3
1998 08 13     5  2 2 2 2 1 1 2 0    14  2 2 3 6 1 1 0 0     9  3 3 3 3 2 2 2 1
1998 08 14     5  1 0 2 1 2 2 2 1    22  1 1 1 1 6 6 2 0     7  1 1 2 2 3 3 2 1
1998 08 15     5  1 1 0 1 2 2 2 2     8  0 1 0 3 1 2 4 1     6  1 1 1 2 2 3 3 2
1998 08 16     1  1 1 0 0 0 1 0 0     2  0 1 1 0 0 2 0 0     5  1 1 1 1 1 2 2 2
1998 08 17     1  0 1 1 0 1 0 0 1    -1  0-1 0 1 0 0 0 0     5  1 1 2 1 1 2 2 2
1998 08 18     3  0 0 1 1 0 1 2 2     1  0 0 1 0 0 0 1 1     6  1 2 2 1 2 2 3 2
1998 08 19     6  1 1 1 1 2 1 2 3     8  2 1 0 0 3 3 2 3     9  2 0 1 1 2 2 3 4
1998 08 20    14  3 3 2 4 2 2 3 3    26  3 3 3 5 4 5 4 2    18  4 3 3 4 3 4 3 3
1998 08 21     3  3 1 0 0 1 1 0 1    13  2 1 0 0 0 0 5 5     6  3 1 1 1 2 2 2 2
1998 08 22    13  1 2 4 3 3 2 3 3    41  5 2 4 7 4 4 4 3    23  2 2 4 6 4 3 3 3
1998 08 23    14  4 3 4 2 3 2 2 1    30  3 3 4 5 5 4 5 1    23  4 4 5 4 3 3 3 3
1998 08 24     9  1 2 2 2 2 2 4 2    24  5 3 4 5 2 4 1 2    11  1 3 3 2 3 3 2 3
1998 08 25     8  3 3 1 1 2 2 2 2     5  2 3 0 1 0 1 2 1    11  3 3 1 2 2 3 3 3
1998 08 26    28  1 2 5 5 4 4 4 4    70  4 5 4 7 6 7 5 5    39  2 3 5 6 5 5 5 5
1998 08 27    77  7 8 6 5 4 4 4 4    -1  6-1 8 7 7 6 5 4   112  7 7 8 7 7 6 6 5
1998 08 28    26  5 4 3 2 5 4 3 3    47  3 6 5 5 5 6 5 2    25  4 5 4 3 3 4 4 3
1998 08 29    11  3 3 2 1 2 2 4 1    36  3 4 4 4 5 6 5 2    18  4 4 3 3 3 4 4 2
1998 08 30    11  3 3 2 2 3 2 3 2    19  3 4 3 5 3 3 2 2    15  3 4 3 3 3 3 3 3
1998 08 31    12  3 2 3 3 3 3 2 2    38  3 2 6 5 5 5 5 2    22  3 2 5 5 4 4 3 2
1998 09 01    14  3 4 2 2 2 3 3 3    42  5 4 1 5 5 7 3 2    18  3 4 2 3 4 4 3 3
1998 09 02     7  2 1 1 2 3 2 2 2     6  1 1 1 3 2 2 2 2     8  2 1 1 2 2 3 3 3
1998 09 03     5  2 2 1 0 1 1 0 2    -1  2 1 1 2 4-1-1 1     9  3 3 1 1 2 3 2 3
1998 09 04     4  1 1 1 1 1 1 2 2    10  2 1 2 4 4 0 1 1     7  2 2 2 2 2 2 2 2
1998 09 05     4  1 0 0 2 0 2 2 3    -1  1 0-1 2 0 0 1 2     6  1 1 0 2 2 2 2 3
1998 09 06     5  2 3 0 1 2 0 1 1    -1 -1 2 0 4-1 0 0 0     6  2 2 1 2 2 2 1 2
1998 09 07     5  2 1 1 1 1 1 2 2    -1  1 0 1 1-1 1-1 2     7  1 1 1 1 2 3 3 2
1998 09 08     6  3 3 1 1 0 1 1 1    -1  3 4 1 2-1 1 1 1    11  4 4 1 1 2 3 2 2
1998 09 09     6  3 2 1 2 2 0 2 1     7  3 2 0 4 0 1 1 1     8  3 3 1 3 2 2 2 1
1998 09 10     5  2 2 1 1 1 0 2 2    -1  2 2 1-1 0 1 2 1     5  2 2 0 1 2 1 2 2
1998 09 11     5  1 0 2 1 1 1 1 3    11  4 0 5 0 0 1 2 1     5  1 0 1 0 2 2 2 3
1998 09 12     9  2 2 3 2 2 3 2 2    21  2 2 3 4 5 5 2 2    12  2 2 3 3 3 3 3 2
1998 09 13     4  2 2 1 1 1 0 1 1     6  3 1 1 3 2 1 0 0     6  3 2 2 2 2 2 1 2
1998 09 14     2  1 0 1 0 0 0 1 1     8  4 0 2 2 2 0 0 3     6  1 0 2 2 2 3 3 2
1998 09 15     5  1 2 3 2 1 1 1 0     6  1 2 2 2 1 3 1 0     7  1 3 3 2 1 2 2 2
1998 09 16     2  0 0 2 1 1 0 1 1     5  0 0 3 3 2 0 0 1     4  0 0 2 2 2 2 2 2
1998 09 17     5  2 1 1 1 0 1 2 3     2  1 1 1 0 0 0 1 1     7  2 2 1 0 1 2 2 2
1998 09 18    14  2 2 1 3 5 2 3 2    22  2 1 1 5 5 5 3 2    20  2 2 2 3 6 3 4 3
1998 09 19     8  2 1 1 1 2 3 2 3    15  1 1 1 5 5 2 1 1    12  2 2 1 3 3 3 3 3
1998 09 20     4  3 1 0 1 1 0 1 2     5  2 1 2 3 2 1 0 0     8  2 1 1 2 3 3 3 2
1998 09 21    10  2 3 3 3 3 2 1 0    14  2 2 4 3 5 1 0 1    14  2 3 4 4 3 3 3 2
1998 09 22     6  1 2 3 1 2 1 2 1     7  0 0 3 3 2 2 2 1    10  1 1 4 2 2 3 3 2
1998 09 23    10  3 3 2 2 2 1 3 2    26  2 2 3 6 6 2 2 2    14  3 2 3 3 3 3 3 3
1998 09 24    17  3 4 3 3 2 1 2 5    51  2 5 7 7 3 4 2 4    28  3 5 5 5 3 3 3 5
1998 09 25    60  5 5 8 6 4 3 2 3    98  6 6 7 8 7 6 3 2   121  7 8 9 7 7 5 3 3
1998 09 26    11  2 2 1 2 3 3 3 3    23  2 2 2 2 5 6 3 3    14  2 1 2 2 4 4 3 3
1998 09 27     8  2 2 1 2 3 2 2 2    24  3 3 2 6 5 3 2 1    12  3 2 1 3 4 3 3 2
1998 09 28     4  1 2 1 1 0 2 1 1    -1  1 2 0 0 0-1 1 1     6  1 1 1 2 2 3 3 2
1998 09 29     6  1 2 2 1 1 2 3 1     7  1 1 4 2 2 1 1 1    10  1 3 3 1 2 3 3 3
1998 09 30     6  2 2 0 1 3 1 2 2     4  1 2 0 2 1 1 1 2     8  1 2 1 1 2 2 3 4
1998 10 01    17  5 3 3 3 2 3 2 3    31  4 3 5 4 4 6 3 2    21  5 3 4 3 3 4 3 3
1998 10 02    20  5 3 4 2 3 2 3 4    42  2 2 5 5 6 6 5 3    21  4 3 4 3 4 4 4 4
1998 10 03    18  4 4 3 5 3 1 1 1    20  4 5 4 4 4 1 1 0    14  4 4 4 2 3 2 2 2
1998 10 04     3  1 1 1 1 2 0 0 1     2  1 0 1 0 2 0 0 1     5  1 1 2 1 1 2 2 2
1998 10 05     2  1 0 0 1 0 1 1 1     2  1 0 0 1 1 0 1 0     7  1 0 0 1 2 3 3 3
1998 10 06     2  1 0 0 0 0 2 1 1     2  0 0 0 0 0 2 1 1     6  0 0 0 1 2 3 3 3
1998 10 07    16  3 2 3 2 4 3 4 3    43  2 2 4 3 6 6 6 5    20  3 2 3 3 4 5 5 3
1998 10 08    14  5 2 3 2 3 1 2 2    28  3 2 5 6 5 3 2 2    17  4 3 3 4 3 3 3 3
1998 10 09    10  3 3 3 2 2 2 1 2    34  2 3 6 6 5 4 2 2    16  3 4 4 3 3 3 2 2
1998 10 10     6  3 3 1 1 1 0 2 1    10  2 4 2 2 3 1 1 2    10  2 4 2 2 2 2 3 3
1998 10 11     4  3 2 0 0 2 2 1 1     8  1 1 0 1 5 1 1 1     8  3 2 1 0 3 3 3 3
1998 10 12     3  2 1 0 1 1 0 1 1     6  0 0 0 2 4 3 0 0     6  2 2 1 2 2 2 2 2
1998 10 13     4  1 1 1 2 1 1 2 1    19  4 1 4 6 2 1 1 0     7  1 1 2 4 1 2 1 2
1998 10 14     2  0 2 0 0 0 1 1 0     1  0 0 1 1 0 0 0 0     4  1 2 1 0 0 1 2 2
1998 10 15     2  0 1 0 0 1 1 1 0     6  0 0 2 2 2 1 1 0     6  1 1 2 1 2 3 2 2
1998 10 16     3  1 0 0 1 2 0 2 2     2  1 0 0 0 1 0 1 1     4  1 0 0 1 1 1 2 2
1998 10 17    13  1 1 3 2 2 2 2 0    13  0 1 4 4 4 3 1 0     9  1 2 3 3 3 3 2 2
1998 10 18    -1  1 2 2 2 2 1 3 2    -1  1 0 3 3 3 3 2 1    10  1 2 3 3 2 2 3 3
1998 10 19    27  5 5 3 3 4 4 3 4    72  3 5 5 6 7 7 6 4    52  5 6 5 5 6 6 4 4
1998 10 20    11  2 2 2 3 2 1 3 4    15  2 3 2 4 3 2 4 3    17  3 3 3 3 2 3 4 4
1998 10 21    16  4 4 3 3 2 3 3 1    37  3 4 6 5 4 5 5 1    23  4 4 5 4 2 4 4 3
1998 10 22    12  1 2 4 3 3 2 2 3    37  2 1 5 6 6 5 3 3    18  2 3 4 4 4 3 3 4
1998 10 23     8  1 2 1 2 3 3 2 2    29  2 3 2 5 6 5 3 3    13  2 3 2 2 4 4 3 3
1998 10 24    11  3 3 3 2 2 1 2 3    20  2 4 4 4 5 2 2 2    13  3 4 3 2 2 2 3 3
1998 10 25    10  3 4 3 3 2 1 0 0    -1 -1-1-1-1-1-1-1-1    16  3 4 4 3 3 3 2 2
1998 10 26     3  1 2 2 1 1 0 0 1    10  1 0 4 5 0 0 1 0     7  1 2 2 3 2 2 2 3
1998 10 27     7  1 1 2 2 2 2 2 3    11  0 0 2 2 5 1 2 3     6  1 1 1 0 2 2 2 3
1998 10 28     8  2 3 2 2 2 2 2 2    10  3 1 4 3 2 1 2 1    12  2 3 3 3 2 3 3 3
1998 10 29     8  3 1 2 2 3 2 1 2    14  3 1 2 3 5 3 2 1     8  3 1 2 2 3 3 2 3
1998 10 30     4  3 2 1 1 0 0 0 0    18  4 5 2 3 5 0 0 0     5  2 2 2 1 1 1 1 2
1998 10 31     4  1 1 0 0 1 1 3 1     2  0 0 0 1 0 0 2 1     5  0 1 0 1 1 1 3 2
1998 11 01     2  1 1 0 0 0 1 1 1    -1  1 0-1-1 0 1 3 0     3  1 1 0 0 0 1 2 2
1998 11 02     3  1 1 0 1 1 1 2 0    -1  0 2-1-1 0 0 3 0     5  1 1 0 1 1 1 3 2
1998 11 03     4  1 1 0 2 1 1 1 2    -1 -1 1-1 2 0 2 1 1     5  1 1 0 2 0 2 2 3
1998 11 04     4  2 0 2 1 2 0 1 0     5  1 0 1 4 0 2 1 0     5  2 0 2 2 1 2 1 2
1998 11 05     7  1 1 2 1 3 2 2 2    -1  0 0-1-1 5 4 2 1     9  1 1 2 2 3 3 3 3
1998 11 06    17  3 3 5 3 2 3 2 3    44  2 5 6 5 5 6 4 3    22  3 3 5 4 4 4 3 3
1998 11 07    13  2 2 2 3 3 3 2 4    55  3 3 2 6 7 7 4 3    25  2 3 2 4 5 5 3 3
1998 11 08    36  5 6 6 4 3 3 2 3    58  5 6 7 6 6 3 2 3    68  5 7 8 6 4 3 2 3
1998 11 09    30  4 4 5 5 5 3 3 3   130  4 4 7 9 7 7 7 4    78  4 5 7 7 6 6 5 4
1998 11 10     5  3 1 1 2 1 1 1 1     8  3 2 1 4 1 1 1 0     6  3 1 1 3 1 1 1 1
1998 11 11     2  0 0 0 1 1 1 1 1    -1  0-1-1 0 0 0 1 0     4  0 0 1 1 1 1 2 2
1998 11 12     3  0 0 2 0 1 0 2 2    -1  0 0-1 0 0 0 1 0     4  0 0 1 1 1 1 1 2
1998 11 13    36  6 4 4 5 4 4 4 4    92  5 6 6 7 7 7 6 4    60  5 5 6 6 5 5 5 5
1998 11 14    21  4 4 3 5 4 2 3 1    46  3 6 5 7 5 3 3 2    38  5 6 5 6 5 4 3 2
1998 11 15     5  1 1 1 1 2 2 2 2    -1  1 1 2-1-1 3 3 3    10  1 1 1 3 3 2 3 3
1998 11 16     6  3 2 2 2 1 1 0 2    -1  2 1 1 2 2 3-1 1     7  2 3 2 2 1 2 1 2
1998 11 17     3  3 1 1 0 1 1 0 0     4  2 1 2 0 1 1 1 2     4  2 1 1 1 1 1 1 1
1998 11 18     5  1 2 2 2 2 1 1 1     6  1 1 2 1 3 2 1 1     7  1 3 3 2 2 1 2 2
1998 11 19     6  3 1 1 2 2 1 1 1    -1 -1 2 2 3 5 2 1 1     7  2 1 1 3 2 2 2 2
1998 11 20     9  1 3 2 3 1 0 3 3    12  0 1 2 5 4 1 1 2    12  1 3 3 3 3 1 4 3
1998 11 21     4  2 2 1 1 1 1 1 0    15  1 4 2 5 3 3 1 0     7  2 3 2 2 2 2 2 2
1998 11 22     6  2 2 2 2 1 3 1 0    13  1 3 5 3 3 2 1 0     7  2 2 2 3 2 2 2 2
1998 11 23     8  2 2 2 1 3 1 2 3    11  0 1 3 3 4 3 2 2    10  3 2 2 2 3 3 3 3
1998 11 24    11  2 2 1 2 3 4 3 2    25  4 2 2 4 5 4 5 2    12  2 3 2 2 3 4 4 3
1998 11 25     9  1 2 2 2 2 4 2 2    18  1 3 1 3 5 5 2 2     9  0 3 2 2 2 3 3 3
1998 11 26    10  1 1 3 4 2 3 2 1    16  1 1 4 4 4 4 2 1    11  2 2 4 4 2 3 2 2
1998 11 27     8  3 2 2 2 3 1 1 1    16  2 3 1 5 4 4 0 0     8  3 2 2 2 3 3 2 1
1998 11 28     3  1 2 0 0 0 2 1 1     3  0 1 0 0 1 3 1 1     5  2 2 1 0 1 2 2 2
1998 11 29     7  2 2 1 2 2 0 3 2     2  0 1 0 1 2 0 2 1     6  2 2 1 1 1 1 3 2
1998 11 30    12  0 3 3 2 1 3 4 3    25  0 2 5 5 3 3 5 3    13  0 3 3 3 1 3 4 4
1998 12 01    10  4 2 2 3 2 2 1 1    17  2 2 1 5 5 3 2 1    13  3 2 1 3 3 2 2 4
1998 12 02     2  1 0 1 1 1 0 1 0     2  0 0 1 2 0 0 1 1     4  1 1 1 1 0 1 1 1
1998 12 03     7  1 0 2 1 2 4 1 1     7  0 1 2 2 3 3 2 1     7  1 1 3 1 2 3 2 1
1998 12 04     6  1 2 2 2 2 2 2 1    17  0 1 1 4 5 4 4 1     7  1 2 2 2 3 3 2 2
1998 12 05     9  1 2 3 2 3 2 3 1    39  2 3 6 6 6 4 3 2    12  2 3 3 3 4 3 3 1
1998 12 06     3  0 1 1 2 2 1 1 0    23  1 2 2 6 5 4 2 1     7  1 2 2 3 3 2 2 2
1998 12 07     5  2 0 2 1 1 2 1 2    13  1 1 4 4 4 2 1 1     6  2 0 2 1 2 2 1 2
1998 12 08     3  2 0 2 1 0 1 1 0     5  1 0 2 3 1 2 1 0     5  2 0 2 2 1 2 1 1
1998 12 09     4  2 1 2 1 1 2 1 0     9  0 1 2 2 3 4 1 2     5  1 1 2 1 2 3 2 0
1998 12 10     4  0 1 1 0 1 1 1 3     6  0 0 1 2 3 3 1 1     6  1 0 1 2 1 2 2 3
1998 12 11    19  5 3 3 4 2 3 2 3    52  3 4 6 6 5 7 3 2    30  4 4 5 5 4 4 3 3
1998 12 12     7  4 2 1 1 2 1 1 1    10  4 1 2 4 2 0 1 1     6  3 2 2 1 1 1 1 1
1998 12 13     2  0 0 0 0 1 1 1 1     1  0 0 0 0 0 1 1 0     3  0 0 0 0 0 1 2 1
1998 12 14     5  1 1 1 1 2 2 1 2    -1  0 1 0 3-1 1-1 0     4  1 1 1 2 1 2 0 1
1998 12 15     4  2 0 1 1 1 0 1 3     3  1 0 2 2 0 1 0 1     5  2 1 2 1 1 2 1 2
1998 12 16     9  3 2 4 2 1 2 1 0    18  3 2 4 5 4 3 1 0    11  3 2 4 3 3 3 2 0
1998 12 17     0  0 0 0 0 0 0 0 0     1  0 0 0 0 0 0 2 0     2  0 0 0 0 0 1 1 0
1998 12 18     1  0 0 0 1 1 1 0 0     3  0 0 0 3 2 0 0 0     3  0 0 0 2 1 1 1 0
1998 12 19     6  1 0 1 1 3 2 2 2    10  0 0 0 3 4 4 2 2     7  1 1 0 1 2 3 2 3
1998 12 20     9  2 3 2 3 3 1 2 1    23  2 2 5 4 5 4 3 2    11  2 3 3 3 3 3 2 2
1998 12 21     3  1 0 0 3 0 1 1 1     3  0 0 1 1 3 1 1 0     3  0 0 1 1 1 2 1 1
1998 12 22     2  1 1 1 0 0 1 2 0     2  0 0 0 0 2 0 2 0     5  1 1 1 0 1 2 3 2
1998 12 23     3  1 0 2 2 1 0 1 1    10  0 0 1 4 4 3 2 0     8  1 0 3 2 3 3 3 1
1998 12 24    -1  1 1-1-1-1-1-1-1    -1  0 0 0-1-1-1 1-1     3  1 1 0 2 2 1 1 1
1998 12 25    -1 -1-1-1 3-1-1 2 2    12  1 0 2 5 3 3 2 2    11  2 1 3 4 2 2 2 3
1998 12 26    13  2 4 3 2 4 1 2 2    23  1 4 4 4 6 2 1 2    16  1 4 4 3 4 2 2 3
1998 12 27     1  2 0 0 0 1 0 0 0     2  2 1 1 0 1 1 0 0     3  2 0 0 0 1 2 1 1
1998 12 28     3  0 1 0 1 2 1 2 1     6  1 0 0 1 1 2 4 2     5  0 0 0 1 2 2 3 2
1998 12 29    10  1 2 3 2 2 2 3 3    30  0 1 4 5 5 5 5 3    16  1 1 3 4 4 3 4 3
1998 12 30     5  3 2 2 0 1 0 1 1     5  2 2 2 2 1 1 1 1     6  2 2 2 1 1 2 2 3
1998 12 31     3  2 1 0 1 1 1 1 0     3  2 0 0 0 1 0 1 0     3  1 1 0 1 1 1 2 0
